            Daily  Hourly data -->
   Date     Total    0   1   2   3   4   5   6   7   8   9  10  11  12  13  14  15  16  17  18  19  20  21  22  23
15-MAY-2006     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
14-MAY-2006     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
13-MAY-2006     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
12-MAY-2006     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
11-MAY-2006     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
10-MAY-2006     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
09-MAY-2006     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
08-MAY-2006     3    0   0   0   0   0   0   0   0   0   2   0   0   0   0   1   0   0   0   0   0   0   0   0   0
07-MAY-2006    46    1   0   0   0   0   0   0   1   0   0   1   0   0   0   0  17  24   1   1   0   0   0   0   0
06-MAY-2006     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
05-MAY-2006     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
04-MAY-2006     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
03-MAY-2006     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
02-MAY-2006     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
01-MAY-2006     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
30-APR-2006     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
29-APR-2006    22    0   0   0   0   0   0   0   0   0   0   0   0   0   3   9  10   0   0   0   0   0   0   0   0
28-APR-2006     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
27-APR-2006     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
26-APR-2006     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
25-APR-2006     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
24-APR-2006     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
23-APR-2006     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
22-APR-2006     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
21-APR-2006     1    0   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
20-APR-2006     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
19-APR-2006     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
18-APR-2006     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
17-APR-2006     3    0   0   0   1   0   0   0   0   0   0   0   0   0   1   1   0   0   0   0   0   0   0   0   0
16-APR-2006    12    0   4   2   0   1   1   0   0   0   0   0   3   0   0   0   0   1   0   0   0   0   0   0   0
15-APR-2006    43    1   1   0   1   3   2   1   0   2   7   4   0   0   1   1   3   1   0   1   5   9   0   0   0
14-APR-2006    25    6   3   2   1   0   0   0   0   0   3   1   0   2   1   1   1   0   2   0   0   0   0   2   0
13-APR-2006    16    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   2   3   4   2   1   3   1
12-APR-2006     2    1   0   0   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
11-APR-2006     2    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   1
10-APR-2006    33    0   0   6   1   3  10   5   6   2   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
09-APR-2006     1    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   0
08-APR-2006    37    0   0   0   5   6   5   6   7   4   3   1   0   0   0   0   0   0   0   0   0   0   0   0   0
07-APR-2006     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
06-APR-2006     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
05-APR-2006     2    0   0   0   0   0   0   0   0   0   0   0   0   0   1   1   0   0   0   0   0   0   0   0   0
04-APR-2006     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
03-APR-2006     3    0   0   0   0   0   0   0   0   0   1   0   2   0   0   0   0   0   0   0   0   0   0   0   0
02-APR-2006     7    0   0   0   1   1   0   0   0   0   0   0   0   0   0   1   1   2   0   1   0   0   0   0   0
01-APR-2006    21    7   2   1   3   0   0   1   0   0   0   0   0   0   0   0   7   0   0   0   0   0   0   0   0
31-MAR-2006    17    0   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   4   5   2   2   2
30-MAR-2006    13    1   0   0   0   0   0   0   0   0   0   2   1   0   0   0   0   0   0   0   6   2   1   0   0
29-MAR-2006     4    0   0   0   0   0   0   0   0   0   0   0   0   0   1   0   0   0   0   0   0   1   0   1   1
28-MAR-2006     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
27-MAR-2006     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
26-MAR-2006     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
25-MAR-2006    18    0   1   0   0   0   0   0   0   0   0   0   0   0   0   6   9   2   0   0   0   0   0   0   0
24-MAR-2006    24    2   2   7   0   1   0   0   0   0   0   0   1   0   0   0   0   0   0   1   8   2   0   0   0
23-MAR-2006     2    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   2
22-MAR-2006     4    0   0   1   2   0   0   0   0   0   0   0   0   0   0   0   0   1   0   0   0   0   0   0   0
21-MAR-2006     9    0   1   2   1   0   1   0   0   0   0   1   0   0   0   0   3   0   0   0   0   0   0   0   0
20-MAR-2006     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
19-MAR-2006     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
18-MAR-2006     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
17-MAR-2006     9    0   0   2   1   0   0   2   0   0   0   0   1   0   0   0   0   2   0   0   0   0   0   1   0
16-MAR-2006    20    1   1   1   0   1   3   7   4   0   0   0   0   0   0   0   0   0   0   0   0   2   0   0   0
15-MAR-2006     7    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   5   1
14-MAR-2006     6    0   0   0   0   0   0   1   0   0   1   0   0   0   0   0   0   2   1   1   0   0   0   0   0
13-MAR-2006     2    0   0   0   0   0   0   0   0   0   0   0   0   1   0   0   0   0   0   1   0   0   0   0   0
12-MAR-2006    12    2   0   5   3   0   1   0   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
11-MAR-2006     7    0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   0   0   0   0   1   1   1   1   2
10-MAR-2006     2    0   0   0   0   0   0   0   1   0   0   1   0   0   0   0   0   0   0   0   0   0   0   0   0
09-MAR-2006    37    2   1   4   0   3   0   0   0   1   0   4   4   4   0   0   0   0   0   0   3   0   3   8   0
08-MAR-2006    60    0   0   0   1   1   0   1   1   0   0   0   4   2   7  20  17   5   0   0   0   1   0   0   0
07-MAR-2006    10    0   0   0   0   0   0   0   0   1   0   0   0   0   9   0   0   0   0   0   0   0   0   0   0
06-MAR-2006    13    0   0   0   0   0   0   0   0   0   0   0   1   0   7   0   0   0   0   0   1   0   2   2   0
05-MAR-2006    15    0   3   9   3   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
04-MAR-2006     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
03-MAR-2006     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
02-MAR-2006     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
01-MAR-2006     2    1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   0   0   0   0   0   0   0   0
28-FEB-2006    61    5   5   6   1   4   8   9   6   5   4   1   0   0   0   0   0   0   5   1   0   0   0   1   0
27-FEB-2006    27    0   1   0   0   1   3   0   1   2   3   1   3   0   0   0   1   0   0   1   3   2   0   2   3
26-FEB-2006    18    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   3   7   3   0   1   4
25-FEB-2006     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
24-FEB-2006     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
23-FEB-2006    14    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   8   4   1   1   0   0   0   0
22-FEB-2006     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
21-FEB-2006     2    0   0   0   0   0   0   1   0   0   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0
20-FEB-2006     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
19-FEB-2006     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
18-FEB-2006     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
17-FEB-2006     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
16-FEB-2006     1    0   0   0   0   0   0   0   0   0   0   0   0   1   0   0   0   0   0   0   0   0   0   0   0
15-FEB-2006     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
14-FEB-2006     4    0   0   0   0   0   0   1   2   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
13-FEB-2006     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
12-FEB-2006     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
11-FEB-2006     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
10-FEB-2006     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
09-FEB-2006     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
08-FEB-2006     2    0   0   0   0   0   0   0   0   0   1   1   0   0   0   0   0   0   0   0   0   0   0   0   0
07-FEB-2006     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
06-FEB-2006     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
05-FEB-2006     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
04-FEB-2006    47    0   0  14  10   4   4   2   8   2   0   1   0   0   1   0   0   0   0   1   0   0   0   0   0
03-FEB-2006    25    0   0   0   0   0   0   0   0   1   0   0   0   0   0   1   1   0   0   0   0   0   2   5  15
02-FEB-2006    34    3   0   2   3   4   2   0   0   0   0   0   1   4   7   6   2   0   0   0   0   0   0   0   0
01-FEB-2006     2    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   2
31-JAN-2006    71    0   0   0   0   0   0   0   0   0   0   0   0   8  10   9  10   8  10   6   6   4   0   0   0
30-JAN-2006    42   12   8  10   1   0   3   0   0   0   3   1   1   3   0   0   0   0   0   0   0   0   0   0   0
29-JAN-2006    96    0   0   0   0   0   0   0   2   2   8   6   8   6   8  14  14  11   4   0   0   0   0   3  10
28-JAN-2006    73    3   6  13  23   4   3   0   0   1   5   1   6   3   3   1   0   0   1   0   0   0   0   0   0
27-JAN-2006    29    0   1   6   6   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   4   0   3   2   6
26-JAN-2006    10    0   0   0   0   0   0   0   0   0   1   0   0   1   2   0   2   4   0   0   0   0   0   0   0
25-JAN-2006    10    0   0   0   0   0   0   0   0   0   0   0   0   1   3   0   1   2   2   0   1   0   0   0   0
24-JAN-2006     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
23-JAN-2006     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
22-JAN-2006     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
21-JAN-2006     4    0   0   0   0   0   0   0   1   0   0   0   0   0   0   1   1   1   0   0   0   0   0   0   0
20-JAN-2006    59    2   3   7   9   8  13  16   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
19-JAN-2006     5    0   2   0   0   0   0   0   0   0   0   0   0   0   1   1   0   0   0   0   0   0   0   0   1
18-JAN-2006     7    0   1   0   2   1   0   0   2   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
17-JAN-2006    37   11  10   0   0   0   0   5   1   0   0   2   1   3   1   2   0   0   0   0   0   0   0   1   0
16-JAN-2006    95    0   0   2   1   4   4  10   7   3   4   5   3   1   0   0   0   1   1   1   1   6  11   8  22
15-JAN-2006     7    0   0   0   0   0   0   2   1   0   0   0   2   0   0   2   0   0   0   0   0   0   0   0   0
14-JAN-2006     6    1   1   2   0   0   0   0   1   0   0   0   0   0   1   0   0   0   0   0   0   0   0   0   0
13-JAN-2006    35    7   8   1   2   0   1   0   0   1   0   1   0   1   2   1   1   1   1   1   2   3   1   0   0
12-JAN-2006    59    0   0   0   0   0   0   0   2   2   4   4   2   3   2   1   1   4   7   4   5   6   7   3   2
11-JAN-2006    47    0   0   2   0   1   9   9   7   7   7   3   0   0   1   0   0   0   0   0   0   0   0   0   1
10-JAN-2006    94    7   5  15   5   0   1   0   0   0   0   0   3   0   6   9  11   6   9  11   4   0   0   2   0
09-JAN-2006    79    4   9   1   1   3   3   2   3   2   2   3   2   2   2   5   1   2   3   6   2   6   4   5   6
08-JAN-2006    11    1   0   0   0   0   0   0   0   0   0   0   1   2   0   1   0   0   1   0   0   0   0   1   4
07-JAN-2006    57    7   6   0   0   0   0   4   0   0   2  13   0   0   0   0   4   2   5   4   5   4   1   0   0
06-JAN-2006   108    0   7   3  10  13  13  10  10  10   4   5   1   0   0   0   2   1   3   1   6   4   1   0   4
05-JAN-2006    14    0   0   0   0   0   0   0   0   0   0   0   0   0   0   3   9   1   1   0   0   0   0   0   0
04-JAN-2006     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
03-JAN-2006    29    0   1   0   0   0   0   0   0   0   0   1   4   6   5   4   4   2   1   0   0   1   0   0   0
02-JAN-2006    39    3   9   7   6   4   1   3   1   0   1   0   0   0   0   0   0   0   2   2   0   0   0   0   0
01-JAN-2006     3    0   0   0   0   0   0   0   0   0   1   0   0   0   0   0   0   1   0   0   0   1   0   0   0
31-DEC-2005    20    5   4   0   0   0   0   0   0   0   0   0   0   0   1   0   2   1   0   0   3   4   0   0   0
30-DEC-2005   126    7   8  14   9   6   6   4   8   3   2   3   4   5   7   2   0   0  17   0   1   0  14   2   4
29-DEC-2005    60    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   7  14   5   3  10  10  11
28-DEC-2005   104    6   2   2  12  35  24   7   7   6   0   0   0   0   0   0   0   0   0   0   1   0   1   1   0
27-DEC-2005    71    7   8   8   7   5   2   0   0   3   0   1   2   0   0   0   0   0   0   0   0   0   5  15   8
26-DEC-2005    27    1   0   4   4   4   0   1   5   1   0   0   0   0   1   2   0   0   0   0   0   0   0   1   3
25-DEC-2005    15    1   0   0   1   0   0   0   0   0   0   2   0   0   0   0   2   1   1   2   3   1   0   1   0
24-DEC-2005     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
23-DEC-2005     3    0   0   0   0   0   0   0   0   0   0   1   0   1   0   0   0   1   0   0   0   0   0   0   0
22-DEC-2005    82    0   0   1   6  15   8   8   4   0   0   0   0  16  23   0   1   0   0   0   0   0   0   0   0
21-DEC-2005    77    1   0   1   2   3   1   6   3   5   3   0   9   3   6   8   7   1   2  11   3   2   0   0   0
20-DEC-2005    22    0   0   0   2   1   0   0   0   0   0   0   0   1   2   3   1   7   1   0   0   0   0   0   4
19-DEC-2005    76    1   0   1   0  11  19   8   6   6   4   2   0   1   1   0   0   2   6   6   1   1   0   0   0
18-DEC-2005     5    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   2   2   1
17-DEC-2005     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
16-DEC-2005     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
15-DEC-2005     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
14-DEC-2005     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
13-DEC-2005     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
12-DEC-2005     1    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   0   0
11-DEC-2005     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
10-DEC-2005     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
09-DEC-2005     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
08-DEC-2005     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
07-DEC-2005     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
